history_id,user_id,show_id,watch_date,watch_duration_mins,device_type
33025,10329,499753,06-09-2021,130,TV
33026,3119,1220646,26-06-2019,60,TV
33027,8777,429197,29-06-2020,25,Web
33028,1814,842891,19-04-2018,63,Mobile
33029,10603,754053,04-01-2025,52,TV
33030,867,516486,11-02-2024,97,Mobile
33031,3850,1106565,10-05-2018,48,TV
33032,6153,679888,03-02-2022,12,Web
33033,7696,829280,20-10-2020,120,Mobile
33034,2147,465914,25-08-2021,17,Mobile
33035,3867,76487,13-12-2022,62,Mobile
33036,9190,70338,25-10-2022,45,Mobile
33037,11498,347200,28-09-2025,35,Tablet
33038,9386,1024774,28-08-2024,38,Tablet
33039,10151,328429,06-04-2023,22,TV
33040,4627,339533,18-12-2021,42,Tablet
33041,11310,173153,14-04-2025,14,TV
33042,6692,165864,05-12-2019,97,Tablet
33043,154,592316,09-04-2020,92,TV
33044,1540,747803,19-03-2022,11,Web
33045,5405,598826,26-06-2022,121,Tablet
33046,5642,762469,09-01-2020,87,TV
33047,6557,148284,15-06-2021,59,Tablet
33048,8421,1061656,26-07-2024,36,Tablet
33049,2593,590706,09-04-2024,22,Tablet
33050,3718,718930,12-04-2020,20,Web
33051,6619,711963,12-02-2022,98,Mobile
33052,10645,1211472,26-11-2019,149,Mobile
33053,2746,500006,19-12-2018,13,Tablet
33054,11602,787298,15-11-2024,51,Web
33055,7760,693979,21-11-2018,63,Web
33056,3906,279988,30-10-2025,40,Web
33057,416,1211836,05-06-2020,144,Web
33058,11158,202796,18-09-2021,36,Tablet
33059,6734,56540,10-04-2022,118,Tablet
33060,5580,811656,28-06-2020,39,Mobile
33061,9056,295595,17-10-2020,20,Web
33062,2007,1294931,19-04-2022,35,Mobile
33063,5066,437068,27-11-2019,63,Web
33064,8625,809065,07-11-2024,11,Mobile
33065,9845,1413396,19-05-2018,101,Tablet
33066,3207,678489,15-02-2020,24,Web
33067,11120,1042650,27-03-2021,56,Tablet
33068,6565,121826,12-06-2024,151,Mobile
33069,2235,460648,03-08-2020,68,Mobile
33070,4427,470333,21-01-2025,18,Tablet
33071,7206,42188,23-06-2021,94,Web
33072,4477,330457,16-08-2023,33,Mobile
33073,6004,701121,24-10-2024,104,Web
33074,6421,809340,11-02-2023,94,Tablet
33075,6126,61667,27-09-2021,48,Mobile
33076,2384,253279,26-02-2024,55,TV
33077,5645,770156,27-03-2019,124,Web
33078,6740,1399179,21-04-2021,140,Mobile
33079,6811,279096,25-04-2021,99,Mobile
33080,2902,56672,28-01-2021,54,TV
33081,995,438639,29-10-2024,32,Tablet
33082,2382,451618,24-11-2020,19,Web
33083,7423,339967,25-11-2023,24,TV
33084,2914,961769,20-09-2020,54,Mobile
33085,490,58518,22-09-2021,91,TV
33086,2267,289225,02-01-2018,27,TV
33087,3063,814338,01-12-2022,61,TV
33088,95,545836,10-08-2022,21,Tablet
33089,3216,303623,18-10-2021,112,Web
33090,4469,122583,03-07-2021,132,TV
33091,10014,310307,06-01-2022,122,Web
33092,11003,380808,17-04-2020,44,Tablet
33093,4884,965839,11-11-2025,39,Web
33094,1158,714676,03-10-2025,64,Web
33095,7150,473019,06-09-2023,34,Mobile
33096,4546,592041,17-06-2024,88,Web
33097,139,454889,20-08-2018,66,TV
33098,10551,369780,16-01-2024,80,Tablet
33099,7803,357405,08-05-2024,47,Tablet
33100,626,94365,19-07-2023,89,TV
33101,5776,826934,22-08-2021,43,Mobile
33102,748,579872,27-01-2023,11,Tablet
33103,11532,399199,06-10-2018,121,Tablet
33104,7153,913521,08-12-2018,25,Mobile
33105,1755,407449,21-07-2023,13,TV
33106,11152,255384,02-05-2023,45,Mobile
33107,6458,76203,24-03-2024,31,TV
33108,7976,449985,21-04-2019,129,Web
33109,1893,313074,29-04-2024,97,Tablet
33110,10891,159770,04-10-2021,5,Web
33111,7864,1433396,26-03-2023,113,Web
33112,5118,663459,04-03-2024,80,Tablet
33113,9393,1139698,13-02-2020,71,TV
33114,10411,716814,02-10-2023,49,TV
33115,5040,1271724,18-07-2018,6,Web
33116,4806,79168,04-03-2021,151,Tablet
33117,9068,929204,21-09-2025,26,TV
33118,1931,271826,10-03-2025,37,Web
33119,7705,199153,29-11-2019,42,TV
33120,6777,1048516,20-08-2024,27,Web
33121,3716,474972,11-08-2021,36,Tablet
33122,8978,47909,18-05-2020,58,Mobile
33123,11524,715658,26-08-2025,79,Tablet
33124,6925,1046090,16-02-2020,60,TV
33125,7952,921655,26-08-2024,83,Web
33126,6326,32845,01-11-2020,114,TV
33127,3419,451156,09-10-2019,24,Mobile
33128,11017,10192,03-07-2019,36,Mobile
33129,9521,724109,06-01-2024,66,Mobile
33130,11568,274007,12-03-2023,17,TV
33131,5017,452773,07-07-2019,27,Mobile
33132,4444,1437666,24-01-2023,14,TV
33133,8502,133790,10-06-2018,23,Web
33134,3966,765690,20-07-2021,53,Mobile
33135,494,216919,14-02-2019,31,TV
33136,10148,1206617,13-08-2021,72,Mobile
33137,7887,797309,25-04-2018,131,Web
33138,1446,653127,17-08-2019,14,Tablet
33139,10921,244509,23-09-2020,18,Web
33140,5313,162903,02-10-2020,26,Web
33141,1946,45839,02-07-2025,138,Web
33142,10561,763144,14-07-2024,79,Tablet
33143,4717,375183,14-08-2019,49,Tablet
33144,4329,1414275,29-09-2025,41,Tablet
33145,4128,632065,26-07-2021,67,Tablet
33146,9962,76617,06-01-2021,31,TV
33147,3543,294512,13-05-2021,45,Web
33148,9881,30886,17-02-2022,40,TV
33149,7254,721785,02-07-2021,80,TV
33150,1571,49013,25-06-2025,33,Mobile
33151,9028,921353,03-11-2020,59,TV
33152,4027,1422120,23-11-2025,25,Tablet
33153,7563,64854,31-08-2022,30,Mobile
33154,3081,295151,10-02-2019,90,Web
33155,7630,317198,24-07-2021,32,Tablet
33156,11624,706972,25-07-2021,173,Web
33157,4346,1288577,07-09-2023,114,Tablet
33158,470,506281,03-03-2025,19,Tablet
33159,4740,74406,11-07-2019,16,Mobile
33160,9740,1027014,05-08-2025,58,Mobile
33161,11004,320006,13-10-2018,14,Tablet
33162,6644,418078,11-10-2025,60,TV
33163,7140,289171,05-09-2019,17,Mobile
33164,6545,1192174,13-02-2024,42,TV
33165,1777,1425489,12-08-2018,90,Mobile
33166,8782,595975,03-03-2022,97,Web
33167,5766,1329336,25-12-2020,50,Web
33168,1936,449498,19-08-2018,36,Web
33169,11417,798544,30-12-2025,20,Web
33170,9858,785457,16-05-2024,129,Web
33171,9557,396004,11-01-2024,82,Mobile
33172,1331,511642,26-07-2018,148,TV
33173,9143,410117,08-12-2018,46,Mobile
33174,5871,656968,07-07-2024,39,Tablet
33175,11229,1090868,20-11-2023,48,TV
33176,10815,59238,05-07-2022,31,Mobile
33177,9417,61891,10-09-2019,27,Mobile
33178,5462,141009,22-11-2018,29,Tablet
33179,4701,836988,26-01-2021,36,Web
33180,1397,29888,14-08-2025,18,Tablet
33181,6218,192538,17-04-2023,95,Tablet
33182,2536,46689,08-08-2021,14,Tablet
33183,1104,449563,04-11-2024,36,TV
33184,3062,718871,26-12-2022,7,Tablet
33185,3473,523077,09-12-2018,10,Web
33186,4197,115023,12-09-2025,130,Tablet
33187,6223,55061,30-07-2020,35,Web
33188,747,650783,04-08-2018,30,Mobile
33189,8855,201749,19-06-2020,41,Web
33190,6159,214553,12-11-2019,79,TV
33191,2838,127373,14-11-2020,137,Mobile
33192,4566,865686,15-06-2025,123,Tablet
33193,4954,461714,16-05-2020,48,Mobile
33194,10053,49001,30-12-2021,70,Tablet
33195,10691,239459,03-03-2022,56,Web
33196,2276,139649,29-01-2020,53,Mobile
33197,1931,81900,07-07-2025,84,Web
33198,7381,649058,13-11-2022,151,TV
33199,7693,945840,28-07-2024,39,TV
33200,1138,1136767,03-06-2021,15,Mobile
33201,1670,520946,07-08-2023,29,TV
33202,10861,1226301,06-12-2020,42,Web
33203,9926,372822,27-10-2019,32,TV
33204,2689,32926,14-02-2022,46,Web
33205,11838,39477,07-05-2020,53,TV
33206,596,208512,11-07-2021,82,TV
33207,9922,209440,24-07-2020,37,Mobile
33208,8807,429191,03-05-2018,40,Tablet
33209,2922,40167,30-09-2019,41,Mobile
33210,9028,287947,20-09-2023,26,TV
33211,7996,934131,01-08-2022,14,TV
33212,10186,489931,17-03-2019,81,TV
33213,13,472516,25-04-2019,10,TV
33214,1175,12685,05-06-2018,36,Web
33215,11393,319994,16-01-2021,115,Web
33216,3440,464504,05-07-2018,39,Tablet
33217,8417,852881,25-05-2020,37,Mobile
33218,9767,664469,14-11-2020,6,Web
33219,231,581475,23-02-2018,140,Tablet
33220,5246,233063,23-04-2023,67,TV
33221,7601,334532,24-10-2019,58,Web
33222,4278,1262690,13-09-2023,57,TV
33223,10706,533592,01-08-2023,146,Web
33224,898,417501,25-04-2019,24,Mobile
33225,1332,680734,01-04-2020,115,Tablet
33226,7528,1144430,31-03-2018,61,Web
33227,1608,892120,14-02-2020,115,Web
33228,5653,123377,04-01-2021,36,Mobile
33229,1262,72976,29-04-2018,50,Mobile
33230,9424,444902,08-06-2018,57,Mobile
33231,11441,1421377,19-07-2018,42,Web
33232,11184,666277,16-11-2024,18,TV
33233,5984,1255030,11-08-2021,36,Web
33234,9887,1410082,27-11-2020,18,Web
33235,10674,743814,09-07-2020,91,TV
33236,1600,656159,19-07-2019,47,Tablet
33237,7512,276935,25-05-2019,33,TV
33238,250,440762,03-12-2020,103,TV
33239,7385,845140,27-04-2019,44,TV
33240,9412,801604,11-04-2018,18,TV
33241,2502,406785,20-11-2025,65,Mobile
33242,3161,286744,21-03-2024,55,Tablet
33243,8953,656663,23-01-2021,25,TV
33244,3610,525938,17-03-2024,20,Web
33245,963,1027073,04-05-2021,15,TV
33246,1935,238603,30-06-2020,23,Mobile
33247,9569,305470,23-11-2020,149,TV
33248,6758,85735,28-11-2025,44,Mobile
33249,10545,324544,06-03-2021,74,Web
33250,4332,869641,08-04-2019,53,Mobile
33251,4685,82693,10-10-2020,108,TV
33252,3488,428733,16-12-2020,11,Web
33253,10732,726887,01-08-2024,54,Tablet
33254,11919,86597,01-07-2018,115,TV
33255,5582,157449,04-04-2020,69,Tablet
33256,10627,513223,02-08-2023,23,Web
33257,6165,201066,08-02-2024,124,Tablet
33258,10257,108726,04-07-2023,25,TV
33259,4660,64678,18-10-2021,132,Web
33260,5248,917007,07-03-2020,83,Web
33261,8731,828373,08-01-2023,43,Mobile
33262,8106,245775,12-11-2024,50,TV
33263,7340,218784,13-08-2018,14,Web
33264,9567,43943,28-03-2021,27,Mobile
33265,2934,37757,09-12-2021,36,Tablet
33266,1917,1422004,25-11-2024,54,Mobile
33267,3882,54662,20-05-2023,40,Mobile
33268,3996,369776,05-12-2023,59,TV
33269,940,497828,25-03-2019,27,Web
33270,1333,797394,31-07-2022,56,TV
33271,8783,284286,27-09-2021,40,Web
33272,10664,49051,28-11-2024,37,Web
33273,6372,52520,07-08-2022,50,Tablet
33274,2766,395883,19-11-2024,13,Web
33275,2676,432364,16-10-2018,121,Web
33276,5036,659983,01-05-2021,84,Web
33277,5533,588108,23-02-2025,83,Web
33278,7832,72478,01-02-2019,47,Tablet
33279,4291,137366,07-01-2021,105,Web
33280,1331,351454,29-10-2024,34,TV
33281,3105,543103,29-07-2020,55,TV
33282,7469,41174,30-08-2022,57,Tablet
33283,8949,366080,02-05-2023,81,Web
33284,5762,323272,15-06-2023,36,Web
33285,1445,240832,01-09-2022,61,Mobile
33286,3461,1051891,04-11-2021,51,Tablet
33287,5336,516806,05-06-2024,24,Mobile
33288,4476,1418815,20-11-2021,111,TV
33289,4367,732450,28-04-2018,40,Mobile
33290,9722,782044,23-05-2023,103,TV
33291,4029,209263,11-01-2018,59,Web
33292,634,271954,10-10-2022,25,Tablet
33293,4650,443463,17-09-2021,172,Mobile
33294,2993,234004,01-04-2018,17,Web
33295,3569,168676,30-12-2025,100,TV
33296,2099,401689,22-04-2022,40,Web
33297,10855,572400,20-03-2025,113,Web
33298,3007,218784,16-07-2021,11,Mobile
33299,4870,346303,01-02-2020,50,Web
33300,4073,838240,17-07-2024,18,TV
33301,1125,166822,26-03-2019,34,Tablet
33302,4170,305817,21-02-2021,97,Mobile
33303,8449,1123282,06-06-2020,121,Web
33304,9601,1405998,13-10-2019,67,Mobile
33305,3062,68818,21-12-2023,118,Tablet
33306,4656,58235,20-04-2020,96,Web
33307,818,623926,25-12-2020,44,Tablet
33308,10972,539537,09-10-2020,16,Tablet
33309,5347,38356,14-10-2021,56,TV
33310,8612,1139819,16-04-2020,86,Tablet
33311,1142,79070,27-03-2019,113,Web
33312,4910,45612,10-02-2024,18,Mobile
33313,4637,52520,20-02-2020,34,Web
33314,7997,262958,13-05-2025,110,Mobile
33315,7482,37707,13-05-2025,119,Web
33316,4638,586347,13-11-2023,8,Mobile
33317,5071,1031731,12-10-2024,116,Web
33318,10507,1282125,26-12-2020,46,Tablet
33319,8173,381518,23-07-2023,123,Mobile
33320,11693,265016,05-08-2023,33,Mobile
33321,217,423377,23-02-2023,35,Tablet
33322,11652,1014505,18-02-2022,77,TV
33323,11741,154282,18-11-2020,21,Tablet
33324,1923,336445,25-01-2025,46,Mobile
33325,4350,184098,21-08-2020,66,Web
33326,42,754067,21-09-2021,47,Mobile
33327,3546,58857,15-09-2021,14,Web
33328,7530,1053630,26-08-2023,86,Web
33329,4297,97614,16-01-2018,79,Mobile
33330,8534,405815,07-12-2018,35,Web
33331,11585,139862,11-07-2018,77,Tablet
33332,4650,934433,16-10-2025,116,Mobile
33333,11553,70575,27-03-2025,78,TV
33334,9314,582885,25-07-2022,18,Mobile
33335,2833,426166,24-04-2018,17,Web
33336,9004,610219,16-09-2020,15,TV
33337,10467,1021582,05-12-2023,103,Mobile
33338,11216,40619,27-08-2024,11,Mobile
33339,5377,667739,22-08-2019,133,TV
33340,10324,741074,27-07-2024,159,Mobile
33341,6578,156643,10-02-2023,105,Web
33342,8572,156268,03-09-2021,85,Tablet
33343,2125,45075,03-02-2019,134,Mobile
33344,4285,1202479,26-06-2020,15,Mobile
33345,440,245692,25-02-2024,31,Mobile
33346,3233,209232,10-12-2023,86,TV
33347,2271,99494,11-02-2022,19,Web
33348,1901,1371874,14-01-2024,20,Tablet
33349,6264,101733,15-09-2020,13,Web
33350,1307,51071,30-12-2019,131,Mobile
33351,2347,566228,21-01-2022,31,Web
33352,4172,1405984,09-10-2023,80,TV
33353,5853,221667,15-04-2019,52,Mobile
33354,10132,1405206,17-08-2021,143,Tablet
33355,8350,724209,01-01-2019,89,Web
33356,11268,1055192,21-10-2023,24,Mobile
33357,11305,61979,05-02-2024,22,Web
33358,49,1225093,21-12-2022,93,Mobile
33359,10165,64956,19-09-2025,59,Tablet
33360,2836,705559,06-05-2023,10,Web
33361,4469,336790,15-03-2025,25,TV
33362,182,603204,06-09-2020,32,Tablet
33363,3366,740441,26-07-2018,13,Web
33364,5662,509598,11-09-2020,56,Web
33365,11407,382272,22-07-2021,80,Mobile
33366,5482,527776,28-10-2024,34,Web
33367,5198,291413,20-05-2023,53,Mobile
33368,10926,1054561,05-11-2022,60,Tablet
33369,7603,284689,23-03-2025,25,Web
33370,2832,412467,15-07-2019,54,Web
33371,4269,136793,06-05-2024,65,Web
33372,8878,70925,26-08-2021,11,TV
33373,9086,689700,26-12-2019,60,Web
33374,6833,623195,17-07-2023,93,Tablet
33375,8676,74308,25-06-2025,60,Tablet
33376,4916,43593,06-04-2020,26,Web
33377,390,502416,06-07-2025,56,Tablet
33378,509,590223,22-09-2025,89,TV
33379,9936,593910,05-01-2024,133,Mobile
33380,10675,436350,27-04-2020,74,Tablet
33381,1378,118737,19-07-2021,83,Tablet
33382,9347,1017163,08-04-2025,11,Mobile
33383,2894,565383,20-07-2023,60,Tablet
33384,7916,449755,23-05-2021,33,TV
33385,640,957457,30-05-2024,23,Mobile
33386,10282,327418,06-05-2019,142,Web
33387,363,571625,31-12-2019,110,Tablet
33388,10842,736732,27-09-2021,121,Tablet
33389,11612,961484,17-10-2021,42,TV
33390,6902,125623,08-05-2020,17,TV
33391,6608,453350,29-09-2023,26,Web
33392,6513,63492,29-06-2019,55,Tablet
33393,8631,332976,09-04-2020,21,Web
33394,1139,151092,13-09-2024,52,Web
33395,11458,67913,18-06-2023,18,Mobile
33396,10735,696000,28-03-2018,8,Web
33397,10009,820609,07-06-2021,40,Mobile
33398,10640,63492,09-11-2019,53,TV
33399,11740,1122634,05-05-2020,58,Tablet
33400,7842,332562,24-08-2022,94,Web
33401,313,261102,19-12-2023,20,Tablet
33402,2400,496212,24-10-2025,50,Tablet
33403,9269,519141,17-07-2023,84,Tablet
33404,874,832964,21-09-2021,162,Tablet
33405,2318,1369288,03-07-2025,15,Tablet
33406,8778,931628,17-07-2025,35,TV
33407,10311,587496,03-12-2019,61,Tablet
33408,5791,1045770,20-08-2025,68,Mobile
33409,8363,647087,22-11-2020,36,Mobile
33410,8844,892535,23-03-2022,166,TV
33411,4527,482273,08-03-2022,39,Web
33412,1024,429471,22-11-2021,18,TV
33413,8798,930564,25-11-2025,74,TV
33414,9328,246860,07-04-2020,95,Web
33415,3937,797946,16-06-2022,8,Web
33416,7317,136400,30-10-2025,53,Web
33417,7661,630720,06-08-2019,17,TV
33418,11073,270403,11-11-2023,82,Tablet
33419,8239,440444,25-05-2024,20,Mobile
33420,5992,241258,29-08-2023,48,Tablet
33421,10350,1421982,09-08-2018,22,Tablet
33422,5442,225574,07-10-2020,55,TV
33423,769,185471,10-01-2025,62,Mobile
33424,11272,121824,06-08-2025,14,Web
33425,9705,494493,13-05-2020,107,Web
33426,10591,456750,08-04-2019,73,Mobile
33427,9520,481840,30-10-2024,111,Mobile
33428,623,82507,07-06-2023,87,TV
33429,11485,581734,03-05-2018,34,TV
33430,6363,590153,24-10-2022,49,Tablet
33431,10847,73532,12-06-2022,22,Mobile
33432,10392,284276,22-08-2022,58,Web
33433,4592,875067,04-07-2025,106,TV
33434,190,1125510,17-04-2021,49,Web
33435,2067,696806,23-11-2021,34,Mobile
33436,3510,359892,03-05-2021,8,Tablet
33437,9149,1354627,10-01-2024,11,Tablet
33438,725,1143508,17-05-2019,42,Web
33439,2485,818350,27-03-2023,77,TV
33440,10596,49849,20-01-2018,34,TV
33441,6242,37950,08-11-2018,9,Mobile
33442,1409,569594,03-07-2018,141,Tablet
33443,11289,122800,29-05-2021,29,Mobile
33444,4698,79516,11-07-2022,36,Tablet
33445,9229,556574,09-10-2022,100,Mobile
33446,4815,842033,28-07-2021,84,Web
33447,11549,55846,02-07-2025,108,Web
33448,7393,69480,13-03-2023,166,Mobile
33449,10398,109091,24-07-2019,75,Web
33450,2084,965571,31-08-2018,141,Web
33451,3961,448847,28-05-2018,22,Tablet
33452,7512,1273196,03-03-2023,13,TV
33453,3230,770254,03-09-2024,14,Web
33454,4887,261023,22-04-2023,37,Tablet
33455,6777,450875,11-09-2025,99,Web
33456,3699,696157,13-10-2021,93,TV
33457,3211,310569,13-09-2025,19,TV
33458,9114,360603,25-02-2018,91,Mobile
33459,9501,270919,02-09-2023,112,TV
33460,2593,70981,28-11-2020,41,Tablet
33461,11572,354870,04-09-2022,36,Mobile
33462,2451,158426,01-10-2022,91,TV
33463,7392,83456,08-12-2020,78,Mobile
33464,10544,1308623,13-06-2022,86,Web
33465,7572,182560,14-04-2018,45,Mobile
33466,3626,592834,08-04-2024,26,Mobile
33467,5311,476275,07-12-2020,98,Tablet
33468,2803,1203329,11-10-2021,103,Mobile
33469,2689,402334,22-11-2018,28,Web
33470,3538,50022,17-09-2021,30,Web
33471,7158,1426719,19-06-2018,74,Tablet
33472,10489,343859,16-10-2018,52,TV
33473,2889,440342,01-06-2018,32,Mobile
33474,6598,296989,19-09-2022,109,TV
33475,9668,138977,14-03-2022,51,TV
33476,10805,607822,07-09-2019,24,Web
33477,6008,446132,12-08-2022,26,TV
33478,6900,1071646,16-06-2020,81,Mobile
33479,8578,417644,22-12-2019,85,Web
33480,1324,496076,09-04-2024,28,Mobile
33481,11790,462477,10-08-2022,67,TV
33482,596,257117,14-07-2020,96,TV
33483,11455,1304594,27-10-2019,44,Web
33484,10361,1015606,12-06-2025,99,Mobile
33485,9937,127962,14-10-2018,74,Web
33486,3419,1024592,01-01-2021,30,Mobile
33487,8478,1030987,18-08-2018,37,Tablet
33488,7833,287493,27-12-2023,113,Mobile
33489,2374,59415,22-02-2020,34,TV
33490,4999,805411,16-03-2022,13,Tablet
33491,9546,447277,15-09-2018,74,TV
33492,6952,159037,13-02-2018,42,Mobile
33493,5846,268238,24-12-2024,57,TV
33494,8708,1405984,21-10-2018,59,Mobile
33495,5426,501902,21-04-2019,13,TV
33496,5853,453364,07-09-2023,93,Mobile
33497,1806,1055192,06-07-2022,50,Web
33498,5860,204349,09-08-2023,40,Mobile
33499,7508,1217343,24-12-2021,90,Mobile
33500,10481,518496,08-06-2019,16,Mobile
33501,3833,84165,15-10-2024,155,Mobile
33502,6451,23169,20-04-2019,30,Tablet
33503,6238,570587,29-11-2024,96,Tablet
33504,5711,55248,22-10-2024,20,Tablet
33505,9014,431580,27-07-2019,36,Web
33506,6879,432139,30-12-2023,49,Mobile
33507,11491,1431968,06-03-2019,72,TV
33508,9850,1184889,19-06-2024,15,TV
33509,11438,1001311,11-02-2024,66,Mobile
33510,9471,1358752,25-04-2024,132,Web
33511,3978,1127087,18-06-2024,15,TV
33512,2832,872130,19-06-2018,75,Web
33513,1642,502350,10-10-2020,14,Tablet
33514,247,872954,09-04-2025,82,Tablet
33515,10243,500664,21-09-2024,116,TV
33516,6643,469916,24-02-2019,164,Tablet
33517,4356,602147,20-03-2020,58,Mobile
33518,10717,199818,29-08-2021,51,Tablet
33519,11351,339380,09-05-2024,39,Mobile
33520,4423,76757,06-06-2024,19,Tablet
33521,10291,257314,09-02-2022,29,Tablet
33522,3111,61134,07-01-2020,110,Tablet
33523,9783,269492,05-06-2023,25,Tablet
33524,3456,50737,09-04-2020,18,Tablet
33525,1310,696822,19-12-2025,21,Mobile
33526,11368,355193,11-03-2020,8,Web
33527,6258,1017794,16-09-2023,148,Tablet
33528,11063,339846,01-07-2022,44,Web
33529,9120,970347,14-08-2019,26,Web
33530,7955,77560,09-07-2025,61,TV
33531,10921,48705,24-04-2018,48,Web
33532,11555,216015,29-03-2019,44,Tablet
33533,7563,575923,19-05-2023,110,Mobile
33534,5852,606740,31-07-2021,34,Tablet
33535,7630,148608,07-06-2025,61,Tablet
33536,5665,429617,05-12-2021,19,Tablet
33537,4223,349176,04-03-2021,6,Web
33538,10401,391710,26-01-2019,52,Web
33539,9685,410988,08-04-2019,42,Mobile
33540,8364,1083300,31-05-2025,92,Web
33541,4420,289712,01-05-2024,64,Mobile
33542,11216,1431007,23-01-2023,85,Mobile
33543,1142,333667,06-10-2019,44,Web
33544,2715,306947,18-04-2019,130,TV
33545,9849,523536,23-05-2018,95,Mobile
33546,8922,921636,10-10-2019,107,TV
33547,198,1413631,14-04-2021,150,TV
33548,3413,936952,11-02-2020,48,Web
33549,4661,829038,14-02-2021,63,Tablet
33550,2203,1049638,14-01-2024,63,TV
33551,9187,444218,04-03-2018,100,Tablet
33552,2127,299054,25-09-2020,167,Tablet
33553,5035,592136,09-12-2020,58,Web
33554,10350,110272,25-11-2018,76,Tablet
33555,4080,157424,16-10-2023,111,Tablet
33556,5987,673174,18-09-2019,71,TV
33557,4391,59145,16-02-2023,112,Tablet
33558,5866,426256,18-08-2020,63,Web
33559,582,188183,21-01-2020,101,Mobile
33560,2724,431339,27-09-2018,14,Web
33561,4052,615665,17-10-2022,49,TV
33562,1964,674944,06-05-2018,133,TV
33563,1969,330037,31-03-2019,52,TV
33564,2110,627394,18-05-2022,58,Tablet
33565,5986,504827,28-03-2018,21,Web
33566,460,374458,19-11-2018,31,Tablet
33567,10257,398218,18-09-2022,77,TV
33568,4166,334074,25-05-2018,121,Tablet
33569,4385,242959,25-07-2025,27,Web
33570,6364,1004663,10-02-2023,51,Web
33571,10805,402900,07-12-2019,13,Web
33572,1413,297556,19-03-2025,33,TV
33573,1180,204435,13-01-2018,8,Tablet
33574,5884,1010732,13-03-2024,29,TV
33575,3696,828853,28-03-2018,10,Mobile
33576,32,538751,19-07-2023,20,Web
33577,3806,913521,26-02-2024,92,Tablet
33578,1739,1054561,10-06-2023,120,TV
33579,6887,44862,17-07-2020,24,Mobile
33580,659,614722,10-01-2025,73,Web
33581,950,222230,17-03-2021,101,Mobile
33582,10013,588228,04-03-2019,28,Mobile
33583,123,953542,02-02-2022,31,TV
33584,5962,597398,07-09-2021,154,TV
33585,861,950253,15-10-2018,88,Tablet
33586,6833,359892,24-12-2020,38,Tablet
33587,5554,976906,26-06-2021,85,Tablet
33588,8003,957863,03-12-2021,42,Web
33589,4182,443700,11-10-2023,51,TV
33590,8089,557950,18-02-2019,66,Web
33591,2879,184992,29-03-2024,63,Tablet
33592,11119,110354,09-05-2022,80,Mobile
33593,9380,46967,26-11-2018,44,Tablet
33594,11155,502033,24-11-2022,32,Mobile
33595,10052,880100,22-01-2025,89,TV
33596,627,241958,04-01-2018,135,Mobile
33597,10042,949983,13-08-2022,117,Tablet
33598,7497,735595,18-07-2019,20,TV
33599,6583,83705,27-03-2025,21,Tablet
33600,790,605116,25-01-2025,33,Tablet
33601,10971,88920,13-07-2023,24,Mobile
33602,5127,552865,12-07-2018,28,Web
33603,3088,571055,01-02-2023,62,Tablet
33604,7137,293768,30-05-2019,46,Tablet
33605,9566,339526,10-10-2019,22,Tablet
33606,1826,1100795,16-03-2024,101,Tablet
33607,3236,1088892,24-03-2023,20,Mobile
33608,2141,294132,17-10-2020,30,Web
33609,9352,193613,29-06-2018,29,Web
33610,6645,353989,02-08-2024,113,Mobile
33611,6626,187662,08-04-2024,63,Tablet
33612,2065,1138476,27-03-2019,37,TV
33613,1658,901908,07-02-2023,60,Tablet
33614,709,1238200,02-09-2022,32,Web
33615,1560,1428627,04-12-2025,68,TV
33616,1063,433249,30-10-2018,38,Tablet
33617,7710,145316,15-03-2025,119,Mobile
33618,2402,79934,19-09-2025,10,TV
33619,4992,76999,07-12-2021,109,Tablet
33620,1532,528644,01-03-2022,70,TV
33621,230,1247544,28-06-2019,20,Mobile
33622,970,480100,01-04-2021,14,TV
33623,402,340945,15-07-2018,9,TV
33624,7897,634120,05-12-2021,61,TV
33625,2153,43944,03-03-2018,18,Tablet
33626,5233,703745,06-07-2020,155,Mobile
33627,8324,298459,23-11-2021,25,Web
33628,2788,994751,01-03-2023,92,Mobile
33629,5825,594634,19-09-2019,19,Mobile
33630,4850,85889,10-01-2019,12,Mobile
33631,7780,1226141,04-09-2019,19,Web
33632,4824,113148,06-06-2019,130,Mobile
33633,142,454527,02-08-2020,31,Web
33634,2948,63414,24-05-2023,86,Tablet
33635,10765,485942,03-12-2018,64,Mobile
33636,11662,256030,19-12-2018,150,TV
33637,4235,255882,04-07-2025,25,Mobile
33638,11057,52274,11-07-2025,65,TV
33639,4314,717192,10-03-2023,61,Web
33640,11644,340357,01-06-2024,37,Tablet
33641,6711,119273,01-03-2024,5,Web
33642,5735,1405189,16-02-2021,124,Tablet
33643,6168,463602,19-10-2019,142,Web
33644,10563,697620,10-09-2021,46,TV
33645,4257,137182,10-05-2025,41,Tablet
33646,8382,372962,16-11-2024,20,Mobile
33647,328,272691,09-06-2023,25,Tablet
33648,9904,526896,06-12-2018,40,Web
33649,4591,1174188,17-02-2019,69,Web
33650,6179,328589,18-12-2024,142,Tablet
33651,11657,343611,02-06-2021,30,Tablet
33652,417,589985,10-08-2024,37,TV
33653,5504,1244944,22-09-2019,10,TV
33654,37,852881,05-11-2021,166,Web
33655,11258,319337,07-07-2022,29,Web
33656,7146,229756,23-12-2019,18,Mobile
33657,4973,79082,19-04-2018,58,Web
